Date,Barclays,BNP Paribas,Deutsche Bank
2024-08-29 22:00:00+00:00,,56.86233901977539,14.348929405212402
2024-08-29 23:00:00+00:00,228.3142547607422,,
2024-09-01 22:00:00+00:00,,56.726043701171875,14.354766845703125
2024-09-01 23:00:00+00:00,227.06471252441406,,
2024-09-02 22:00:00+00:00,,56.0445671081543,14.123207092285156
2024-09-02 23:00:00+00:00,222.9662628173828,,
2024-09-03 22:00:00+00:00,,56.262638092041016,14.088180541992188
2024-09-03 23:00:00+00:00,223.6160125732422,,
2024-09-04 22:00:00+00:00,,57.7982292175293,14.543517112731934
2024-09-04 23:00:00+00:00,228.46421813964844,,
2024-09-05 22:00:00+00:00,,56.49888229370117,14.27109432220459
2024-09-05 23:00:00+00:00,220.76708984375,,
2024-09-08 22:00:00+00:00,,56.853248596191406,14.623298645019531
2024-09-08 23:00:00+00:00,223.91590881347656,,
2024-09-09 22:00:00+00:00,,56.49888229370117,13.905267715454102
2024-09-09 23:00:00+00:00,216.61865234375,,
2024-09-10 22:00:00+00:00,,56.88959884643555,13.654250144958496
2024-09-10 23:00:00+00:00,215.06922912597656,,
2024-09-11 22:00:00+00:00,,57.671024322509766,13.893592834472656
2024-09-11 23:00:00+00:00,218.5179443359375,,
2024-09-12 22:00:00+00:00,,57.58015823364258,14.232176780700684
2024-09-12 23:00:00+00:00,221.06698608398438,,
2024-09-15 22:00:00+00:00,,57.507469177246094,14.202987670898438
2024-09-15 23:00:00+00:00,220.91705322265625,,
2024-09-16 22:00:00+00:00,,58.56147766113281,14.594110488891602
2024-09-16 23:00:00+00:00,224.91554260253906,,
2024-09-17 22:00:00+00:00,,58.28889465332031,14.533787727355957
2024-09-17 23:00:00+00:00,223.4160919189453,,
2024-09-18 22:00:00+00:00,,59.215702056884766,14.810103416442871
2024-09-18 23:00:00+00:00,227.56454467773438,,
2024-09-19 22:00:00+00:00,,58.861331939697266,14.757564544677734
2024-09-19 23:00:00+00:00,226.66488647460938,,
2024-09-22 22:00:00+00:00,,56.70786666870117,14.78286075592041
2024-09-22 23:00:00+00:00,223.1162109375,,
2024-09-23 22:00:00+00:00,,57.08041000366211,14.849020957946777
2024-09-23 23:00:00+00:00,226.31500244140625,,
2024-09-24 22:00:00+00:00,,56.617008209228516,14.806211471557617
2024-09-24 23:00:00+00:00,223.1162109375,,
2024-09-25 22:00:00+00:00,,57.4620361328125,15.072796821594238
2024-09-25 23:00:00+00:00,226.9647674560547,,
2024-09-26 22:00:00+00:00,,57.51655578613281,15.133119583129883
2024-09-26 23:00:00+00:00,229.16392517089844,,
2024-09-29 22:00:00+00:00,,55.92644119262695,15.078635215759277
2024-09-29 23:00:00+00:00,224.4656982421875,,
2024-09-30 22:00:00+00:00,,55.55390167236328,14.930747032165527
2024-09-30 23:00:00+00:00,219.61753845214844,,
2024-10-01 22:00:00+00:00,,55.390350341796875,14.991069793701172
2024-10-01 23:00:00+00:00,220.11734008789062,,
2024-10-02 22:00:00+00:00,,54.59983825683594,14.944368362426758
2024-10-02 23:00:00+00:00,219.2676544189453,,
2024-10-03 22:00:00+00:00,,55.29948425292969,15.349112510681152
2024-10-03 23:00:00+00:00,226.16505432128906,,
2024-10-06 22:00:00+00:00,,56.162689208984375,15.533970832824707
2024-10-06 23:00:00+00:00,229.56378173828125,,
2024-10-07 22:00:00+00:00,,56.24446487426758,15.384138107299805
2024-10-07 23:00:00+00:00,228.36422729492188,,
2024-10-08 22:00:00+00:00,,56.42619323730469,15.570942878723145
2024-10-08 23:00:00+00:00,230.56341552734375,,
2024-10-09 22:00:00+00:00,,56.262638092041016,15.660453796386719
2024-10-09 23:00:00+00:00,231.06321716308594,,
2024-10-10 22:00:00+00:00,,56.480712890625,15.818069458007812
2024-10-10 23:00:00+00:00,235.761474609375,,
2024-10-13 22:00:00+00:00,,57.171268463134766,15.893959045410156
2024-10-13 23:00:00+00:00,232.81256103515625,,
2024-10-14 22:00:00+00:00,,57.88909149169922,15.485323905944824
2024-10-14 23:00:00+00:00,233.96212768554688,,
2024-10-15 22:00:00+00:00,,58.5887451171875,15.646832466125488
2024-10-15 23:00:00+00:00,236.9610137939453,,
2024-10-16 22:00:00+00:00,,59.615501403808594,15.716882705688477
2024-10-16 23:00:00+00:00,245.00799560546875,,
2024-10-17 22:00:00+00:00,,60.21519470214844,15.76942253112793
2024-10-17 23:00:00+00:00,242.1590576171875,,
2024-10-20 22:00:00+00:00,,59.788143157958984,15.679911613464355
2024-10-20 23:00:00+00:00,239.66000366210938,,
2024-10-21 22:00:00+00:00,,59.69727325439453,15.872553825378418
2024-10-21 23:00:00+00:00,242.10906982421875,,
2024-10-22 22:00:00+00:00,,59.27022171020508,15.738288879394531
2024-10-22 23:00:00+00:00,238.0605926513672,,
2024-10-23 22:00:00+00:00,,59.361080169677734,15.360787391662598
2024-10-23 23:00:00+00:00,247.95689392089844,,
2024-10-24 22:00:00+00:00,,59.361080169677734,15.25181770324707
2024-10-24 23:00:00+00:00,241.30938720703125,,
2024-10-27 23:00:00+00:00,,59.988037109375,15.421110153198242
2024-10-28 00:00:00+00:00,241.709228515625,,
2024-10-28 23:00:00+00:00,,59.91535186767578,15.300464630126953
2024-10-29 00:00:00+00:00,238.71035766601562,,
2024-10-29 23:00:00+00:00,,59.51554870605469,15.080580711364746
2024-10-30 00:00:00+00:00,242.0091094970703,,
2024-10-30 23:00:00+00:00,,57.01680374145508,15.201225280761719
2024-10-31 00:00:00+00:00,237.4108428955078,,
2024-10-31 23:00:00+00:00,,57.280311584472656,15.388030052185059
2024-11-01 00:00:00+00:00,240.5096893310547,,
2024-11-03 23:00:00+00:00,,57.12583923339844,15.33938217163086
2024-11-04 00:00:00+00:00,243.40858459472656,,
2024-11-04 23:00:00+00:00,,57.007720947265625,15.485323905944824
2024-11-05 00:00:00+00:00,244.8080596923828,,
2024-11-05 23:00:00+00:00,,55.490299224853516,15.728559494018555
2024-11-06 00:00:00+00:00,258.0531005859375,,
2024-11-06 23:00:00+00:00,,53.65485763549805,15.55342960357666
2024-11-07 00:00:00+00:00,253.7547149658203,,
